Class,Precision,Recall,F1,Support
Dental Caries,0.3146067415730337,0.28,0.2962962962962963,100.0
Gingivitis,0.5769230769230769,0.6,0.5882352941176471,100.0
Class III Malocclusion,0.8392857142857143,0.94,0.8867924528301887,100.0
Pulpitis,0.6470588235294118,0.44,0.5238095238095238,100.0
Tooth Loss,0.49079754601226994,0.8,0.6083650190114068,100.0
Tooth Structure Loss,0.03125,0.02,0.024390243902439025,100.0
