Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,31,195,0,0,0.13716814159292035,1.0,0.24124513618677043
Primary teeth,1,0,212,13,1.0,0.004694835680751174,0.009345794392523364
