Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,0,2,12,59,0.0,0.0,0.0
Fillings,20,1,37,15,0.9523809523809523,0.3508771929824561,0.5128205128205128
Impacted Tooth,2,4,15,52,0.3333333333333333,0.11764705882352941,0.17391304347826086
Implant,15,4,16,38,0.7894736842105263,0.4838709677419355,0.6
