Class,Precision,Recall,F1,Support
Dental Caries,0.5222222222222223,0.47,0.49473684210526314,100.0
Gingivitis,0.9827586206896551,0.57,0.7215189873417721,100.0
Class III Malocclusion,0.8828828828828829,0.98,0.9289099526066351,100.0
Pulpitis,0.8846153846153846,0.23,0.36507936507936506,100.0
Tooth Loss,0.3765182186234818,0.93,0.5360230547550432,100.0
Tooth Structure Loss,0.08823529411764706,0.06,0.07142857142857142,100.0
