Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,12,61,0,0,0.1643835616438356,1.0,0.2823529411764706
Fillings,57,16,0,0,0.7808219178082192,1.0,0.8769230769230769
Impacted Tooth,6,17,11,39,0.2608695652173913,0.35294117647058826,0.3
Implant,8,14,23,28,0.36363636363636365,0.25806451612903225,0.3018867924528302
