Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.3333333333333333,0.3125,0.3225806451612903,32.0
CVM-S5,0.48936170212765956,0.7796610169491526,0.6013071895424836,59.0
CVM-S6,0.0,0.0,0.0,21.0
