Class,Precision,Recall,F1,Support
Dental Caries,0.375,0.061855670103092786,0.10619469026548672,97.0
Gingivitis,0.17870722433460076,0.9690721649484536,0.3017656500802568,97.0
Class III Malocclusion,0.0,0.0,0.0,77.0
Pulpitis,0.0,0.0,0.0,100.0
Tooth Loss,0.9473684210526315,0.1875,0.3130434782608696,96.0
Tooth Structure Loss,0.0,0.0,0.0,99.0
