Class,Precision,Recall,F1,Support
Dental Caries,0.35353535353535354,0.7070707070707071,0.4713804713804714,99.0
Gingivitis,0.6436781609195402,0.6511627906976745,0.6473988439306358,86.0
Class III Malocclusion,0.7846153846153846,0.6986301369863014,0.7391304347826086,73.0
Pulpitis,0.8387096774193549,0.26262626262626265,0.4,99.0
Tooth Loss,0.7763157894736842,0.6704545454545454,0.7195121951219512,88.0
Tooth Structure Loss,0.32941176470588235,0.2857142857142857,0.30601092896174864,98.0
