Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,12,55,0,6,0.1791044776119403,1.0,0.3037974683544304
Fillings,57,16,0,0,0.7808219178082192,1.0,0.8769230769230769
Impacted Tooth,17,55,0,1,0.2361111111111111,1.0,0.38202247191011235
Implant,31,35,0,7,0.4696969696969697,1.0,0.6391752577319587
