Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.056179775280898875,0.8333333333333334,0.10526315789473684,6.0
CVM-S4,0.13513513513513514,0.15625,0.14492753623188406,32.0
CVM-S5,0.0,0.0,0.0,59.0
CVM-S6,0.0,0.0,0.0,21.0
