Class,Precision,Recall,F1,Support
Dental Caries,0.29381443298969073,0.57,0.3877551020408163,100.0
Gingivitis,0.9824561403508771,0.5714285714285714,0.7225806451612903,98.0
Class III Malocclusion,0.8888888888888888,0.25,0.3902439024390244,96.0
Pulpitis,0.9285714285714286,0.13,0.22807017543859648,100.0
Tooth Loss,0.711864406779661,0.42424242424242425,0.5316455696202531,99.0
Tooth Structure Loss,0.24380165289256198,0.59,0.34502923976608185,100.0
