Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.0,0.0,0.0,32.0
CVM-S5,0.4752475247524752,0.8135593220338984,0.6,59.0
CVM-S6,0.24,0.2857142857142857,0.2608695652173913,21.0
