Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,22,176,9,19,0.1111111111111111,0.7096774193548387,0.19213973799126638
Primary teeth,24,4,189,9,0.8571428571428571,0.11267605633802817,0.1991701244813278
