Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,31,195,0,0,0.13716814159292035,1.0,0.24124513618677043
Primary teeth,6,0,207,13,1.0,0.028169014084507043,0.0547945205479452
