Class,Precision,Recall,F1,Support
Dental Caries,0.3263157894736842,0.6391752577319587,0.43205574912891986,97.0
Gingivitis,0.6153846153846154,0.5773195876288659,0.5957446808510638,97.0
Class III Malocclusion,0.8,0.935064935064935,0.8622754491017964,77.0
Pulpitis,0.9523809523809523,0.2,0.3305785123966942,100.0
Tooth Loss,0.9054054054054054,0.6767676767676768,0.7745664739884393,99.0
Tooth Structure Loss,0.2980769230769231,0.31,0.30392156862745096,100.0
