Class,Precision,Recall,F1,Support
Dental Caries,0.46218487394957986,0.5555555555555556,0.5045871559633027,99.0
Gingivitis,0.6727272727272727,0.7551020408163265,0.7115384615384616,98.0
Class III Malocclusion,0.7368421052631579,0.8842105263157894,0.8038277511961722,95.0
Pulpitis,0.7777777777777778,0.2828282828282828,0.4148148148148148,99.0
Tooth Loss,0.6756756756756757,0.75,0.7109004739336493,100.0
Tooth Structure Loss,0.36633663366336633,0.37,0.3681592039800995,100.0
