Class,Precision,Recall,F1,Support
Dental Caries,0.1975560081466395,0.97,0.32825719120135366,100.0
Gingivitis,0.8888888888888888,0.08,0.14678899082568808,100.0
Class III Malocclusion,0.875,0.21,0.3387096774193548,100.0
Pulpitis,1.0,0.11,0.1981981981981982,100.0
Tooth Loss,0.9565217391304348,0.44,0.6027397260273972,100.0
Tooth Structure Loss,0.10526315789473684,0.02,0.03361344537815126,100.0
