Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,25,186,6,9,0.11848341232227488,0.8064516129032258,0.2066115702479339
Primary teeth,13,4,200,9,0.7647058823529411,0.06103286384976526,0.11304347826086956
