Class,Precision,Recall,F1,Support
Dental Caries,0.2857142857142857,0.35051546391752575,0.3148148148148148,97.0
Gingivitis,0.1888111888111888,0.8350515463917526,0.30798479087452474,97.0
Class III Malocclusion,0.0,0.0,0.0,77.0
Pulpitis,0.0,0.0,0.0,100.0
Tooth Loss,0.8888888888888888,0.16666666666666666,0.2807017543859649,96.0
Tooth Structure Loss,0.0,0.0,0.0,99.0
