Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,29,187,2,8,0.13425925925925927,0.9354838709677419,0.23481781376518218
Primary teeth,16,4,197,9,0.8,0.07511737089201878,0.13733905579399142
