Class,Precision,Recall,F1,Support
CVM-S1,0.03636363636363636,0.5,0.06779661016949153,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.16666666666666666,0.3333333333333333,0.2222222222222222,6.0
CVM-S4,0.2777777777777778,0.3125,0.29411764705882354,32.0
CVM-S5,0.5714285714285714,0.13559322033898305,0.2191780821917808,59.0
CVM-S6,0.0,0.0,0.0,21.0
