Class,Precision,Recall,F1,Support
Dental Caries,0.2751677852348993,0.82,0.4120603015075377,100.0
Gingivitis,0.7466666666666667,0.5714285714285714,0.6473988439306358,98.0
Class III Malocclusion,0.8133333333333334,0.6354166666666666,0.7134502923976608,96.0
Pulpitis,0.9523809523809523,0.2,0.3305785123966942,100.0
Tooth Loss,0.8947368421052632,0.6868686868686869,0.7771428571428571,99.0
Tooth Structure Loss,0.2916666666666667,0.14,0.1891891891891892,100.0
