Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.25,0.0625,0.1,32.0
CVM-S5,0.625,0.1694915254237288,0.26666666666666666,59.0
CVM-S6,0.0,0.0,0.0,21.0
