Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,4,15,8,45,0.21052631578947367,0.3333333333333333,0.25806451612903225
Fillings,56,14,0,2,0.8,1.0,0.8888888888888888
Impacted Tooth,15,34,2,21,0.30612244897959184,0.8823529411764706,0.45454545454545453
Implant,17,3,14,38,0.85,0.5483870967741935,0.6666666666666666
