Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,7,72,22,115,0.08860759493670886,0.2413793103448276,0.12962962962962962
Primary teeth,176,13,27,0,0.9312169312169312,0.8669950738916257,0.8979591836734694
