Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.04065040650406504,0.8333333333333334,0.07751937984496124,6.0
CVM-S4,0.0,0.0,0.0,32.0
CVM-S5,0.3333333333333333,0.01694915254237288,0.03225806451612903,59.0
CVM-S6,0.0,0.0,0.0,21.0
