Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,30,190,1,5,0.13636363636363635,0.967741935483871,0.23904382470119523
Primary teeth,131,12,82,1,0.916083916083916,0.6150234741784038,0.7359550561797753
