Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,0,0,12,61,0.0,0.0,0.0
Fillings,53,4,4,12,0.9298245614035088,0.9298245614035088,0.9298245614035088
Impacted Tooth,9,5,8,51,0.6428571428571429,0.5294117647058824,0.5806451612903226
Implant,30,5,1,37,0.8571428571428571,0.967741935483871,0.9090909090909091
