Class,TP,FP,FN,TN,Precision,Recall,F1
Permanent teeth,7,93,24,102,0.07,0.22580645161290322,0.10687022900763359
Primary teeth,118,9,95,4,0.9291338582677166,0.5539906103286385,0.6941176470588235
