Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,11,46,1,15,0.19298245614035087,0.9166666666666666,0.3188405797101449
Fillings,57,16,0,0,0.7808219178082192,1.0,0.8769230769230769
Impacted Tooth,3,3,14,53,0.5,0.17647058823529413,0.2608695652173913
Implant,14,5,17,37,0.7368421052631579,0.45161290322580644,0.56
