Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,3.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.25882352941176473,0.7857142857142857,0.3893805309734513,28.0
CVM-S5,0.0,0.0,0.0,50.0
CVM-S6,0.13636363636363635,0.15789473684210525,0.14634146341463414,19.0
