Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,12,57,0,4,0.17391304347826086,1.0,0.2962962962962963
Fillings,0,0,57,16,0.0,0.0,0.0
Impacted Tooth,0,0,17,56,0.0,0.0,0.0
Implant,0,0,31,42,0.0,0.0,0.0
