Class,Precision,Recall,F1,Support
Dental Caries,0.8823529411764706,0.45,0.5960264900662252,100.0
Gingivitis,0.8771929824561403,1.0,0.9345794392523364,100.0
Class III Malocclusion,0.9423076923076923,0.98989898989899,0.9655172413793104,99.0
Pulpitis,0.6747967479674797,0.83,0.7443946188340808,100.0
Tooth Loss,0.9710144927536232,0.67,0.7928994082840237,100.0
Tooth Structure Loss,0.6231884057971014,0.86,0.7226890756302521,100.0
