Class,Precision,Recall,F1,Support
CVM-S1,0.0,0.0,0.0,4.0
CVM-S2,0.0,0.0,0.0,4.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.3333333333333333,0.03125,0.05714285714285714,32.0
CVM-S5,0.4634146341463415,0.9661016949152542,0.6263736263736264,59.0
CVM-S6,0.0,0.0,0.0,21.0
