Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,2,13,10,48,0.13333333333333333,0.16666666666666666,0.14814814814814814
Fillings,20,1,37,15,0.9523809523809523,0.3508771929824561,0.5128205128205128
Impacted Tooth,4,14,13,42,0.2222222222222222,0.23529411764705882,0.22857142857142856
Implant,19,8,12,34,0.7037037037037037,0.6129032258064516,0.6551724137931034
