Class,TP,FP,FN,TN,Precision,Recall,F1
C1,0,0,0,17,0.0,0.0,0.0
C2,0,0,1,16,0.0,0.0,0.0
C3,0,0,1,16,0.0,0.0,0.0
C4,0,0,0,17,0.0,0.0,0.0
C5,0,0,1,16,0.0,0.0,0.0
C6,0,0,1,16,0.0,0.0,0.0
C7,0,0,0,17,0.0,0.0,0.0
C8,0,0,1,16,0.0,0.0,0.0
C9,0,0,0,17,0.0,0.0,0.0
C10,0,0,0,17,0.0,0.0,0.0
C11,0,0,0,17,0.0,0.0,0.0
C12,0,0,0,17,0.0,0.0,0.0
C13,0,0,0,17,0.0,0.0,0.0
C14,0,0,1,16,0.0,0.0,0.0
C15,3,0,0,14,1.0,1.0,1.0
C16,0,1,0,16,0.0,0.0,0.0
C17,0,0,0,17,0.0,0.0,0.0
C18,0,0,0,17,0.0,0.0,0.0
