Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,1,10,11,51,0.09090909090909091,0.08333333333333333,0.08695652173913043
Fillings,55,16,2,0,0.7746478873239436,0.9649122807017544,0.859375
Impacted Tooth,15,41,2,15,0.26785714285714285,0.8823529411764706,0.410958904109589
Implant,18,6,13,36,0.75,0.5806451612903226,0.6545454545454545
