Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,0,7,12,54,0.0,0.0,0.0
Fillings,15,0,42,16,1.0,0.2631578947368421,0.4166666666666667
Impacted Tooth,3,2,14,54,0.6,0.17647058823529413,0.2727272727272727
Implant,11,3,20,39,0.7857142857142857,0.3548387096774194,0.4888888888888889
