Class,TP,FP,FN,TN,Precision,Recall,F1
Cavity,0,2,12,59,0.0,0.0,0.0
Fillings,57,16,0,0,0.7808219178082192,1.0,0.8769230769230769
Impacted Tooth,4,22,13,34,0.15384615384615385,0.23529411764705882,0.18604651162790697
Implant,11,1,20,41,0.9166666666666666,0.3548387096774194,0.5116279069767442
