Class,Precision,Recall,F1,Support
CVM-S1,0.021052631578947368,0.5,0.04040404040404041,4.0
CVM-S2,0.125,0.25,0.16666666666666666,4.0
CVM-S3,0.0,0.0,0.0,6.0
CVM-S4,0.08333333333333333,0.03125,0.045454545454545456,32.0
CVM-S5,0.0,0.0,0.0,59.0
CVM-S6,0.5,0.047619047619047616,0.08695652173913043,21.0
