Class,Precision,Recall,F1,Support
Dental Caries,0.2727272727272727,0.03225806451612903,0.057692307692307696,93.0
Gingivitis,0.1095890410958904,0.5797101449275363,0.18433179723502305,69.0
Class III Malocclusion,0.3125,0.0847457627118644,0.13333333333333333,59.0
Pulpitis,0.0,0.0,0.0,96.0
Tooth Loss,0.6206896551724138,0.41379310344827586,0.496551724137931,87.0
Tooth Structure Loss,0.0,0.0,0.0,91.0
